Sale Date,Item Name,Quantity,Price,Coupon Code,Coupon Details,Discount Amount,Shipping Discount,Order Shipping,Order Sales Tax,Item Total,Currency,Transaction ID,Listing ID,Date Paid,Date Shipped,Order ID,Variations,Order Type,Listings Type,Payment Type,InPerson Discount,InPerson Location,VAT Paid by Buyer,SKU
04/30/23,The Ox (Sabonis) Vintage Style Sacramento Basketball Tshirt,1,29.99,,,0.00,0.00,4.75,0,29.99,USD,3536603548,1418497098,04/30/2023,05/01/2023,2875934174,"Colors:Natural,Sizes:L",online,listing,online_cc,,,0,81802478629710994533
04/29/23,"Light the Beam Sock, Sacramento Basketball Gift",1,12.00,,,0.00,0.00,4.5,0,12,USD,3535434574,1376809685,04/29/2023,05/02/2023,2871179337,Size:S,online,listing,online_cc,,,0,48695336839898544529
04/29/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,,,0.00,6.80,0,0,40,USD,3538491715,1391474687,04/29/2023,05/03/2023,2871176477,"Colors:Mineral Black,Sizes:XL",online,listing,online_cc,,,0,26390725115418237019
04/29/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,,,0,0,0,0,40,USD,3535430078,1391474687,04/29/2023,05/03/2023,2871176477,"Colors:Mineral Black,Sizes:2XL",online,listing,online_cc,,,0,19782223203665239982
04/29/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,7.26,0,0,34.99,USD,3538385083,1432702507,04/29/2023,05/01/2023,2874936828,"Colors:Mineral Purple,Sizes:2XL",online,listing,online_cc,,,0,29366302028402897601
04/29/23,Light the Beam Retro Stripes Sacramento Basketball Holographic Die-cut Sticker,1,6.50,,,0,0,0,0,6.5,USD,3538385081,1373427587,04/29/2023,05/01/2023,2874936828,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,15409398041834186687
04/29/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,4,6.50,,,0,0,0,0,26,USD,3535316358,1363252265,04/29/2023,05/01/2023,2874936828,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
04/26/23,Beam Team Dad hat,1,24.99,,,0.00,6.80,0,0,24.99,USD,3534847373,1440500441,04/26/2023,04/28/2023,2872267418,Color:Black,online,listing,online_cc,,,0,6413A0E6093F0_7854
04/26/23,Light the Beam Sacramento Basketball Tee Women's Flowy Cropped Tee,1,25.00,,,0,0,0,0,25,USD,3531785474,1370067167,04/26/2023,04/28/2023,2872267418,"Colors:Black,Sizes:M",online,listing,online_cc,,,0,11253536404984442005
04/26/23,"Light the Beam Sock, Sacramento Basketball Gift",1,12.00,,,0.00,0.00,4.5,0,12,USD,3531577488,1376809685,04/26/2023,04/28/2023,2872107284,Size:L,online,listing,online_cc,,,0,39731051372985923700
04/25/23,Welcome to Hell - Sabonis - Vintage Style Sacramento Basketball Tshirt,1,29.99,,,0.00,0.00,4.75,0,29.99,USD,3529509852,1432703027,04/25/2023,04/26/2023,2866604743,"Colors:Silver,Sizes:S",online,listing,online_cc,,,0,33420980916821589096
04/23/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3527802842,1362831127,04/23/2023,04/26/2023,2869270650,"Colors:Black,Sizes:2XL",online,listing,online_cc,,,0,28954864154977541338
04/20/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,7.50,,,0.00,0.00,2.5,0,7.5,USD,3523005490,1363252265,04/20/2023,04/22/2023,2861673535,Sizes:6&quot; × 6&quot;,online,listing,online_cc,,,0,28205293035593964112
04/20/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,7.50,,,0.00,0.00,2.5,0,7.5,USD,3522996600,1363252265,04/20/2023,04/22/2023,2865609508,Sizes:6&quot; × 6&quot;,online,listing,online_cc,,,0,28205293035593964112
04/20/23,Light the Beam Sacramento Basketball Tee Women's Flowy Cropped Tee,1,25.00,,,0.00,0.00,4.8,0,25,USD,3525725955,1370067167,04/20/2023,04/24/2023,2861444891,"Colors:Black,Sizes:M",online,listing,online_cc,,,0,11253536404984442005
04/20/23,Light the Beam Sacramento Basketball Tee Women's Flowy Cropped Tee,1,25.00,,,0.00,0.00,4.8,0,25,USD,3522539822,1370067167,04/20/2023,04/27/2023,2865254210,"Colors:Black,Sizes:S",online,listing,online_cc,,,0,12575697729601309187
04/20/23,Beam Team Dad hat,1,24.99,,,0.00,0.00,3.99,0,24.99,USD,3525509973,1440500441,04/20/2023,04/24/2023,2865197974,Color:Black,online,listing,online_cc,,,0,6413A0E6093F0_7854
04/19/23,Light the Beam Flag  - Sacramento Basketball,1,35.00,,,0.00,3.60,0,0,35,USD,3524931495,1363222999,04/19/2023,04/24/2023,2860845635,,online,listing,online_cc,,,0,18724774969046067448
04/19/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,,,0.00,4.80,0,0,40,USD,3521843750,1391474687,04/19/2023,04/24/2023,2864722602,"Colors:Mineral Purple,Sizes:XL",online,listing,online_cc,,,0,27534798946023917867
04/19/23,Light the Beam Scented Candle -  Sacramento Basketball,1,14.99,,,0.00,0.00,7.29,0,14.99,USD,3524439511,1349246944,04/19/2023,04/20/2023,2860469929,,online,listing,online_cc,,,0,34976674295636878016
04/19/23,Light the Beam Flag  - Sacramento Basketball,1,35.00,PLAYOFFS,PLAYOFFS - % off,3.50,0.00,3.6,0,35,USD,3521335580,1363222999,04/19/2023,04/21/2023,2864334016,,online,listing,online_cc,,,0,18724774969046067448
04/19/23,Light the Beam Fanny Pack - Sacramento Basketball Streetwear,1,20.00,PLAYOFFS,PLAYOFFS - % off,2.00,0.00,5.39,0,20,USD,3521280818,1363544675,04/19/2023,04/20/2023,2864293984,,online,listing,online_cc,,,0,76828706842276497948
04/19/23,Light the Beam Scented Candle -  Sacramento Basketball,1,14.99,PLAYOFFS,PLAYOFFS - % off,1.50,0.00,7.29,0,14.99,USD,3521189892,1349246944,04/19/2023,04/20/2023,2864226130,,online,listing,online_cc,,,0,34976674295636878016
04/18/23,Sacramento Basketball Sticker Pack,1,8.99,PLAYOFFS,PLAYOFFS - % off,6.40,8.99,0,0,8.99,USD,3524027195,1393807246,04/18/2023,04/19/2023,2864076978,"Sizes:6&quot; × 4&quot;,Types:White",online,listing,online_cc,,,0,10096956804691803561
04/18/23,Light the Beam Sacramento Basketball Tee,1,24.99,PLAYOFFS,PLAYOFFS - % off,0,0,0,0,24.99,USD,3524027193,1349153380,04/18/2023,04/19/2023,2864076978,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,11044469595546600217
04/18/23,Light the Beam Text Wall Flag for Sacramento Basketball Fans,1,29.99,PLAYOFFS,PLAYOFFS - % off,0,0,0,0,29.99,USD,3520995246,1410885998,04/18/2023,04/19/2023,2864076978,,online,listing,online_cc,,,0,63F9202C98B99_12584
04/18/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.50,PLAYOFFS,PLAYOFFS - % off,4.45,4.90,0,0,6.5,USD,3523891215,1363252265,04/18/2023,04/21/2023,2860058515,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
04/18/23,Light the Beam Crown Sacramento Basketball Tee,1,24.99,PLAYOFFS,PLAYOFFS - % off,0,0,0,0,24.99,USD,3523891213,1358752910,04/18/2023,04/21/2023,2860058515,"Colors:Team Purple,Sizes:2XL",online,listing,online_cc,,,0,31779203109119143928
04/18/23,Beam Team Embroidered patches,1,12.99,PLAYOFFS,PLAYOFFS - % off,0,0,0,0,12.99,USD,3523891211,1426347210,04/18/2023,04/21/2023,2860058515,,online,listing,online_cc,,,0,6413B8D910E80_15563
04/18/23,Light the Beam Scented Candle -  Sacramento Basketball,1,14.99,PLAYOFFS,PLAYOFFS - % off,1.50,0.00,7.29,0,14.99,USD,3523648415,1349246944,04/18/2023,04/20/2023,2859873611,,online,listing,online_cc,,,0,34976674295636878016
04/18/23,Light the Beam Sacramento Basketball Tee,1,24.99,PLAYOFFS,PLAYOFFS - % off,5.00,6.55,0,0,24.99,USD,3523426391,1349153380,04/18/2023,04/18/2023,2863615182,"Colors:Black,Sizes:M",online,listing,online_cc,,,0,32523581445201700440
04/18/23,Light the Beam Sacramento Basketball Tee,1,24.99,PLAYOFFS,PLAYOFFS - % off,0,0,0,0,24.99,USD,3520395582,1349153380,04/18/2023,04/18/2023,2863615182,"Colors:Vintage Black,Sizes:S",online,listing,online_cc,,,0,22464816447855841969
04/18/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,PLAYOFFS,PLAYOFFS - % off,3.50,0.00,5.19,0,34.99,USD,3523391903,1432702507,04/18/2023,04/20/2023,2859677605,"Colors:Mineral Black,Sizes:L",online,listing,online_cc,,,0,12998726163207476101
04/18/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,PLAYOFFS,PLAYOFFS - % off,2.50,0.00,4.35,0,24.99,USD,3520302608,1362831127,04/18/2023,04/21/2023,2863544670,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,27869810051808310374
04/18/23,Beam Team Social Club riff Hoodie for Sacramento Kings Fans,1,50.00,PLAYOFFS,PLAYOFFS - % off,5.00,8.39,0,0,50,USD,3523112467,1391468909,04/18/2023,04/19/2023,2863374606,"Color:Black,Size:XL",online,listing,online_cc,,,0,cc-541-4740-100740730-23090
04/18/23,Light the Beam Sacramento Basketball Tee,1,24.99,PLAYOFFS,PLAYOFFS - % off,4.10,7.00,0,0,24.99,USD,3523043303,1349153380,04/18/2023,04/19/2023,2863322938,"Colors:Black,Sizes:M",online,listing,online_cc,,,0,32523581445201700440
04/18/23,Light the Beam Sacramento Basketball Tee - Kids Regular Fit Tee,1,16.00,PLAYOFFS,PLAYOFFS - % off,0,0,0,0,16,USD,3523043301,1370080741,04/18/2023,04/19/2023,2863322938,"Colors:White,Sizes:L",online,listing,online_cc,,,0,67824230541995141851
04/18/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,PLAYOFFS,PLAYOFFS - % off,8.00,6.80,0,0,40,USD,3523036087,1391474687,04/18/2023,04/21/2023,2859405725,"Colors:Mineral Black,Sizes:XL",online,listing,online_cc,,,0,26390725115418237019
04/18/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,PLAYOFFS,PLAYOFFS - % off,0,0,0,0,40,USD,3523036085,1391474687,04/18/2023,04/21/2023,2859405725,"Colors:Mineral Purple,Sizes:XL",online,listing,online_cc,,,0,27534798946023917867
04/18/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,PLAYOFFS,PLAYOFFS - % off,3.50,0.00,5.19,0,34.99,USD,3519986396,1432702507,04/18/2023,04/20/2023,2863304308,"Colors:Mineral Black,Sizes:L",online,listing,online_cc,,,0,12998726163207476101
04/18/23,Light the Beam Scented Candle -  Sacramento Basketball,2,14.99,PLAYOFFS,PLAYOFFS - % off,3.00,0.00,11.18,0,29.98,USD,3522840713,1349246944,04/18/2023,04/18/2023,2863174728,,online,listing,online_cc,,,0,34976674295636878016
04/17/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,PLAYOFFS,PLAYOFFS - % off,4.00,4.80,0,0,40,USD,3519668978,1391474687,04/18/2023,04/20/2023,2859152947,"Colors:Mineral Black,Sizes:M",online,listing,online_cc,,,0,27201217129088370810
04/17/23,Light the Beam Sacramento Basketball Tee,1,24.99,PLAYOFFS,PLAYOFFS - % off,3.80,0.00,5.35,0,24.99,USD,3522616085,1349153380,04/17/2023,04/20/2023,2859090747,"Colors:Vintage Black,Sizes:M",online,listing,online_cc,,,0,11177477330863715167
04/17/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,2,6.50,PLAYOFFS,PLAYOFFS - % off,0,0,0,0,13,USD,3522616083,1363252265,04/17/2023,04/20/2023,2859090747,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
04/17/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,PLAYOFFS,PLAYOFFS - % off,6.50,7.59,0,0,34.99,USD,3519538768,1432702507,04/17/2023,04/20/2023,2859053551,"Colors:Mineral Purple,Sizes:L",online,listing,online_cc,,,0,69736574661323203107
04/17/23,Welcome to Hell - Sabonis - Vintage Style Sacramento Basketball Tshirt,1,29.99,PLAYOFFS,PLAYOFFS - % off,0,0,0,0,29.99,USD,3519538764,1432703027,04/17/2023,04/20/2023,2859053551,"Colors:Vintage Black,Sizes:M",online,listing,online_cc,,,0,13114601910175750021
04/17/23,Light the Beam Sacramento Basketball Tee,1,24.99,PLAYOFFS,PLAYOFFS - % off,5.00,6.55,0,0,24.99,USD,3522236819,1349153380,04/17/2023,04/20/2023,2862714486,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
04/17/23,Light the Beam Sacramento Basketball Tee,1,24.99,PLAYOFFS,PLAYOFFS - % off,0,0,0,0,24.99,USD,3519207514,1349153380,04/17/2023,04/20/2023,2862714486,"Colors:Black,Sizes:2XL",online,listing,online_cc,,,0,23724659142029475396
04/17/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,0.00,5.19,0,34.99,USD,3518641668,1432702507,04/17/2023,04/19/2023,2862283450,"Colors:Mineral Black,Sizes:M",online,listing,online_cc,,,0,21182856625892749410
04/17/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,2,34.99,,,0.00,7.38,0,0,69.98,USD,3521525139,1432702507,04/17/2023,04/18/2023,2858257433,"Colors:Mineral Purple,Sizes:L",online,listing,online_cc,,,0,69736574661323203107
04/16/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,,,0.00,4.80,0,0,40,USD,3518110348,1391474687,04/16/2023,04/19/2023,2857966953,"Colors:Mineral Black,Sizes:XL",online,listing,online_cc,,,0,26390725115418237019
04/16/23,Light the Beam Heavyweight Hoodie Sweatshirt  for Sacramento Kings Fan,1,40.00,,,0.00,8.39,0,0,40,USD,3520768101,1386871859,04/16/2023,04/18/2023,2861611768,"Color:Black,Size:XL",online,listing,online_cc,,,0,cc-541-4740-100701871-23090
04/16/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,7.00,0,0,24.99,USD,3520739647,1362831127,04/16/2023,04/17/2023,2857659589,"Colors:Dark Grey Heather,Sizes:L",online,listing,online_cc,,,0,89822850189788731277
04/16/23,Light the Beam Sacramento Basketball Tee - Kids Regular Fit Tee,1,16.00,,,0,0,0,0,16,USD,3520739645,1370080741,04/16/2023,04/17/2023,2857659589,"Colors:Black,Sizes:XS",online,listing,online_cc,,,0,14611594764763066902
04/16/23,Light the Beam Sacramento Basketball Tee Women's Flowy Cropped Tee,1,25.00,,,0.00,0.00,4.8,0,25,USD,3520723519,1370067167,04/16/2023,04/18/2023,2861577948,"Colors:Dark Grey Heather,Sizes:S",online,listing,online_cc,,,0,30484587927351477314
04/16/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3520282469,1349153380,04/16/2023,04/19/2023,2857308637,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,11044469595546600217
04/16/23,Light the Beam Text Wall Flag for Sacramento Basketball Fans,1,29.99,,,0.00,0.00,3.99,0,29.99,USD,3517055362,1410885998,04/16/2023,04/20/2023,2857155827,,online,listing,online_cc,,,0,63F9202C98B99_12584
04/14/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,0.00,5.19,0,34.99,USD,3515472860,1432702507,04/14/2023,04/19/2023,2855947001,"Colors:Mineral Black,Sizes:XL",online,listing,online_cc,,,0,67987205183437585162
04/14/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,,,0.00,4.80,0,0,40,USD,3518169087,1391474687,04/14/2023,04/19/2023,2855714963,"Colors:Mineral Purple,Sizes:2XL",online,listing,online_cc,,,0,18775919386114223846
04/13/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,8.55,0,0,24.99,USD,3516499241,1349153380,04/13/2023,04/13/2023,2858450792,"Colors:White,Sizes:M",online,listing,online_cc,,,0,23714768862209747074
04/13/23,Beam Team Snapback Hat,1,24.99,,,0,0,0,0,24.99,USD,3513516440,1426285858,04/13/2023,04/13/2023,2858450792,Color:White,online,listing,online_cc,,,0,64139F8498F1A_4473
04/13/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3513516436,1349153380,04/13/2023,04/13/2023,2858450792,"Colors:Vintage Black,Sizes:M",online,listing,online_cc,,,0,11177477330863715167
04/13/23,Sacramento Basketball Light the Beam Poster,1,15.50,,,0.00,9.12,0,0,15.5,USD,3515884267,1367821188,04/13/2023,04/13/2023,2853985359,Sizes:18″ x 24″ (Vertical),online,listing,online_cc,,,0,10322844770631067875
04/13/23,Light the Beam Wall Flag for Sacramento Basketball Fans,1,29.99,,,0,0,0,0,29.99,USD,3512903706,1410876038,04/13/2023,04/13/2023,2853985359,,online,listing,online_cc,,,0,63F91D1276FB0_12584
04/12/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,0.00,5.19,0,34.99,USD,3512681518,1432702507,04/12/2023,04/14/2023,2853813603,"Colors:Mineral Black,Sizes:M",online,listing,online_cc,,,0,21182856625892749410
04/12/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,,,0.00,4.80,0,0,40,USD,3514772799,1391474687,04/12/2023,04/18/2023,2853136995,"Colors:Mineral Purple,Sizes:L",online,listing,online_cc,,,0,21325115859783657105
04/11/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,6.55,0,0,24.99,USD,3511460768,1349153380,04/11/2023,04/12/2023,2852878093,"Colors:Black,Sizes:M",online,listing,online_cc,,,0,32523581445201700440
04/11/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3511460766,1349153380,04/11/2023,04/12/2023,2852878093,"Colors:White,Sizes:M",online,listing,online_cc,,,0,23714768862209747074
04/11/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3510531522,1349153380,04/11/2023,04/13/2023,2856197868,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,11044469595546600217
04/11/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,0.00,5.19,0,34.99,USD,3513458791,1432702507,04/11/2023,04/12/2023,2852139045,"Colors:Mineral Black,Sizes:XL",online,listing,online_cc,,,0,67987205183437585162
04/11/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3510451662,1349153380,04/11/2023,04/12/2023,2852096467,"Colors:Vintage Black,Sizes:M",online,listing,online_cc,,,0,11177477330863715167
04/10/23,Light the Beam Scented Candle -  Sacramento Basketball,1,14.99,,,0.00,0.00,7.29,0,14.99,USD,3512496859,1349246944,04/10/2023,04/10/2023,2851408063,,online,listing,online_cc,,,0,34976674295636878016
04/10/23,Beam Team Dad hat,1,24.99,,,0.00,0.00,3.99,0,24.99,USD,3509353196,1440500441,04/10/2023,04/12/2023,2851252799,Color:Light Blue,online,listing,online_cc,,,0,6413A0E6093F0_7856
04/09/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3508882928,1349153380,04/09/2023,04/10/2023,2850904769,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
04/09/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3508403172,1349153380,04/09/2023,04/10/2023,2854609580,"Colors:Ash,Sizes:L",online,listing,online_cc,,,0,15277146968055683522
04/09/23,Sacramento Basketball Sticker Pack,1,8.99,,,0.00,0.00,4.79,0,8.99,USD,3508184490,1393807246,04/09/2023,04/11/2023,2850371449,"Sizes:6&quot; × 4&quot;,Types:White",online,listing,online_cc,,,0,10096956804691803561
04/08/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.50,,,0.00,0.00,2.5,0,6.5,USD,3507385880,1363252265,04/08/2023,04/10/2023,2853848404,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
04/08/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,6.55,0,0,24.99,USD,3507302386,1349153380,04/08/2023,04/19/2023,2853785444,"Colors:Black,Sizes:S",online,listing,online_cc,,,0,26962974437331777477
04/08/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3507302384,1349153380,04/08/2023,04/19/2023,2853785444,"Colors:Black,Sizes:M",online,listing,online_cc,,,0,32523581445201700440
04/08/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,6.99,0,0,24.99,USD,3509828067,1362831127,04/08/2023,04/08/2023,2849403919,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,33666437617066463745
04/08/23,Sacramento Basketball Sticker Pack,1,13.99,,,0,0,0,0,13.99,USD,3506906874,1393807246,04/08/2023,04/08/2023,2849403919,"Sizes:8.5&quot; × 11&quot;,Types:White",online,listing,online_cc,,,0,44319090067557825456
04/07/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3506572082,1349153380,04/07/2023,04/10/2023,2849155923,"Colors:Vintage Black,Sizes:3XL",online,listing,online_cc,,,0,16597892043719631211
04/07/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3509080647,1349153380,04/07/2023,04/10/2023,2848850907,"Colors:White,Sizes:L",online,listing,online_cc,,,0,24228740559253296354
04/07/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,FRIENDS;FRIENDS,FRIENDS - % off;FRIENDS - % off,7.35,5.20,0,0,40,USD,3508373521,1391474687,04/07/2023,04/11/2023,2848324077,"Colors:Mineral Black,Sizes:L",online,listing,online_cc,,,0,11543623797411353043
04/07/23,Sacramento Basketball Sticker Pack,1,8.99,FRIENDS;FRIENDS,FRIENDS - % off;FRIENDS - % off,0,0,0,0,8.99,USD,3505460824,1393807246,04/07/2023,04/11/2023,2848324077,"Sizes:6&quot; × 4&quot;,Types:Holographic",online,listing,online_cc,,,0,25335712445310287152
04/06/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,,,0.00,4.80,0,0,40,USD,3504709314,1391474687,04/06/2023,04/11/2023,2847747345,"Colors:Mineral Purple,Sizes:L",online,listing,online_cc,,,0,21325115859783657105
04/06/23,Light the Beam Crown Sacramento Kings Die-Cut Sticker,1,5.00,,,0.00,0.00,6.69,0,5,USD,3507062773,1396723579,04/06/2023,04/06/2023,2851437514,Sticker sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,21795431314082529430
04/06/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3504155532,1349153380,04/06/2023,04/06/2023,2851437514,"Colors:Vintage Black,Sizes:S",online,listing,online_cc,,,0,22464816447855841969
04/05/23,Light the Beam Heavyweight Hoodie Sweatshirt  for Sacramento Kings Fan,1,45.00,BEAMTEAM,BEAMTEAM - % off,6.75,8.39,0,0,45,USD,3506694303,1386871859,04/05/2023,04/08/2023,2847046025,"Color:Ash,Size:5XL",online,listing,online_cc,,,0,cc-541-4748-100701871-23078
04/05/23,Light the Beam Crown Sacramento Kings Die-Cut Sticker,1,5.00,,,0.00,0.00,4.64,0,5,USD,3506149631,1396723579,04/05/2023,04/06/2023,2846627439,Sticker sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,21795431314082529430
04/05/23,Light the Beam Crown Sacramento Kings Die-Cut Sticker,1,6.00,,,0,0,0,0,6,USD,3506149629,1396723579,04/05/2023,04/06/2023,2846627439,Sticker sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,11025787348605387275
04/05/23,"Light the Beam Sock, Sacramento Basketball Gift",1,12.00,,,0,0,0,0,12,USD,3503252586,1376809685,04/05/2023,04/06/2023,2846627439,Size:L,online,listing,online_cc,,,0,39731051372985923700
04/05/23,Light the Beam Sacramento Basketball Tee Women's Flowy Cropped Tee,2,25.00,,,0.00,6.80,0,0,50,USD,3502926656,1370067167,04/05/2023,04/06/2023,2846378553,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,95182259736045215886
04/05/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3502885456,1362831127,04/05/2023,04/05/2023,2846347929,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,27869810051808310374
04/05/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.50,,,0.00,0.00,2.5,0,6.5,USD,3502843824,1363252265,04/05/2023,04/06/2023,2846316961,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
04/05/23,Light the Beam Heavyweight Hoodie Sweatshirt  for Sacramento Kings Fan,1,40.00,REORDER,REORDER - % off,20.00,0.00,8.39,0,40,USD,3505608741,1386871859,04/05/2023,04/07/2023,2850352704,"Color:Ash,Size:XL",online,listing,online_cc,,,0,cc-541-4748-100701871-23074
04/04/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3502654396,1349153380,04/04/2023,04/06/2023,2850307110,"Colors:Vintage Black,Sizes:M",online,listing,online_cc,,,0,11177477330863715167
04/04/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3502621018,1349153380,04/04/2023,04/05/2023,2850283176,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,11044469595546600217
04/04/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,,,0.00,4.80,0,0,40,USD,3504528827,1391474687,04/04/2023,04/06/2023,2849549808,"Colors:Mineral Grey,Sizes:M",online,listing,online_cc,,,0,30836193149571984136
04/03/23,Light the Beam Wall Flag for Sacramento Basketball Fans,1,29.99,,,0.00,0.00,3.99,0,29.99,USD,3501314518,1410876038,04/03/2023,04/07/2023,2849307518,,online,listing,online_cc,,,0,63F91D1276FB0_12584
04/03/23,Sacramento Basketball Sticker Pack,1,8.99,,,0.00,0.00,4.79,0,8.99,USD,3501054216,1393807246,04/03/2023,04/04/2023,2844945705,"Sizes:6&quot; × 4&quot;,Types:Holographic",online,listing,online_cc,,,0,25335712445310287152
04/03/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,7.25,,,0.00,0.00,2.5,0,7.25,USD,3500833672,1363252265,04/03/2023,04/05/2023,2844772911,Sizes:5&quot; × 5&quot;,online,listing,online_cc,,,0,25181156153647157078
04/03/23,Light the Beam Sacramento Basketball Women's Tie-Dye Crop Tee,1,29.99,FINISHSTRONG,FINISHSTRONG - % off,3.00,0.00,5.19,0,29.99,USD,3503082435,1434851421,04/03/2023,04/04/2023,2844291675,"Colors:Cotton Candy,Sizes:L",online,listing,online_cc,,,0,13110374079855607729
04/03/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3502902505,1362831127,04/03/2023,04/04/2023,2848341636,"Colors:Black,Sizes:2XL",online,listing,online_cc,,,0,28954864154977541338
